ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,WINDSPEED
8619,2019,9,27,0,15,30,Norwood,24.280001
8620,2019,9,27,0,15,40,Norwood,23.110001
8621,2019,9,27,0,15,50,Norwood,23.15
8622,2019,9,27,0,15,60,Norwood,23.879999
8623,2019,9,27,0,30,0,Norwood,23.040001
8624,2019,9,27,0,30,10,Norwood,21.6
8625,2019,9,27,0,30,20,Norwood,22.08
8626,2019,9,27,0,30,30,Norwood,22.799999
8627,2019,9,27,0,30,40,Norwood,23.110001
8628,2019,9,27,0,30,50,Norwood,23.299999
8629,2019,9,27,0,30,60,Norwood,21.51
8630,2019,9,27,0,45,0,Norwood,22.84
8631,2019,9,27,0,45,10,Norwood,22.459999
8632,2019,9,27,0,45,20,Norwood,22.08
8633,2019,9,27,0,45,30,Norwood,20.48
8634,2019,9,27,0,45,40,Norwood,18.530001
8635,2019,9,27,0,45,50,Norwood,17.790001
8636,2019,9,27,0,45,60,Norwood,17
8637,2019,9,27,0,60,0,Norwood,15.57
8638,2019,9,27,0,60,10,Norwood,16.059999
8639,2019,9,27,0,60,20,Norwood,14.51
8640,2019,9,27,0,60,30,Norwood,13.5
8641,2019,9,27,0,60,40,Norwood,12.99
8642,2019,9,27,0,60,50,Norwood,14.6
8643,2019,9,27,0,60,60,Norwood,16.42
8644,2019,9,27,5,0,0,Norwood,16.5
8645,2019,9,27,5,0,10,Norwood,16.59
8646,2019,9,27,5,0,20,Norwood,17.950001
8647,2019,9,27,5,0,30,Norwood,19.73
8648,2019,9,27,5,0,40,Norwood,18.459999
8649,2019,9,27,5,0,50,Norwood,19.5
8650,2019,9,27,5,0,60,Norwood,17.700001
8651,2019,9,27,5,15,0,Norwood,18.59
8652,2019,9,27,5,15,10,Norwood,18.190001
8653,2019,9,27,5,15,20,Norwood,18.33
8654,2019,9,27,5,15,30,Norwood,19.17
8655,2019,9,27,5,15,40,Norwood,19.02
8656,2019,9,27,5,15,50,Norwood,19.219999
8657,2019,9,27,5,15,60,Norwood,19.35
8658,2019,9,27,5,30,0,Norwood,19.790001
8659,2019,9,27,5,30,10,Norwood,20
8660,2019,9,27,5,30,20,Norwood,21.75
8661,2019,9,27,5,30,30,Norwood,20.200001
8662,2019,9,27,5,30,40,Norwood,19.5
8663,2019,9,27,5,30,50,Norwood,18.879999
8664,2019,9,27,5,30,60,Norwood,20.309999
8665,2019,9,27,5,45,0,Norwood,19.73
8666,2019,9,27,5,45,10,Norwood,21.6
8667,2019,9,27,5,45,20,Norwood,20.219999
8668,2019,9,27,5,45,30,Norwood,19.91
8669,2019,9,27,5,45,40,Norwood,19.129999
8670,2019,9,27,5,45,50,Norwood,17.66
8671,2019,9,27,5,45,60,Norwood,16.549999
8672,2019,9,27,5,60,0,Norwood,17.299999
8673,2019,9,27,5,60,10,Norwood,17.440001
8674,2019,9,27,5,60,20,Norwood,18.309999
8675,2019,9,27,5,60,30,Norwood,16.370001
8676,2019,9,27,5,60,40,Norwood,17.75
8677,2019,9,27,5,60,50,Norwood,18.860001
8678,2019,9,27,5,60,60,Norwood,18.110001
8679,2019,9,27,10,0,0,Norwood,17.700001
8680,2019,9,27,10,0,10,Norwood,18.17
8681,2019,9,27,10,0,20,Norwood,16.709999
8682,2019,9,27,10,0,30,Norwood,16.24
8683,2019,9,27,10,0,40,Norwood,16.5
8684,2019,9,27,10,0,50,Norwood,18.190001
8685,2019,9,27,10,0,60,Norwood,18.799999
8686,2019,9,27,10,15,0,Norwood,20.66
8687,2019,9,27,10,15,10,Norwood,19.059999
8688,2019,9,27,10,15,20,Norwood,19.42
8689,2019,9,27,10,15,30,Norwood,21.26
8690,2019,9,27,10,15,40,Norwood,20.59
8691,2019,9,27,10,15,50,Norwood,19.9
8692,2019,9,27,10,15,60,Norwood,19.370001
8693,2019,9,27,10,30,0,Norwood,18.459999
8694,2019,9,27,10,30,10,Norwood,18.459999
8695,2019,9,27,10,30,20,Norwood,18.51
8696,2019,9,27,10,30,30,Norwood,18.35
8697,2019,9,27,10,30,40,Norwood,17.84
8698,2019,9,27,10,30,50,Norwood,16.26
8699,2019,9,27,10,30,60,Norwood,16.459999
8700,2019,9,27,10,45,0,Norwood,14.64
8701,2019,9,27,10,45,10,Norwood,14.5
8702,2019,9,27,10,45,20,Norwood,13.75
8703,2019,9,27,10,45,30,Norwood,12.99
8704,2019,9,27,10,45,40,Norwood,13.26
8705,2019,9,27,10,45,50,Norwood,11.26
8706,2019,9,27,10,45,60,Norwood,12.04
8707,2019,9,27,10,60,0,Norwood,12.06
8708,2019,9,27,10,60,10,Norwood,10.88
8709,2019,9,27,10,60,20,Norwood,9.15
8710,2019,9,27,10,60,30,Norwood,10.22
8711,2019,9,27,10,60,40,Norwood,10.46
8712,2019,9,27,10,60,50,Norwood,11.71
8713,2019,9,27,10,60,60,Norwood,11.97
8714,2019,9,27,15,0,0,Norwood,13.39
8715,2019,9,27,15,0,10,Norwood,12.5
8716,2019,9,27,15,0,20,Norwood,12.42
8717,2019,9,27,15,0,30,Norwood,12.3
8718,2019,9,27,15,0,40,Norwood,11.57
8719,2019,9,27,15,0,50,Norwood,11.77
8720,2019,9,27,15,0,60,Norwood,10.13
8721,2019,9,27,15,15,0,Norwood,8.15
8722,2019,9,27,15,15,10,Norwood,10
8723,2019,9,27,15,15,20,Norwood,11.3
8724,2019,9,27,15,15,30,Norwood,9.31
8725,2019,9,27,15,15,40,Norwood,9.5
8726,2019,9,27,15,15,50,Norwood,11.17
8727,2019,9,27,15,15,60,Norwood,12.91
8728,2019,9,27,15,30,0,Norwood,14.57
8729,2019,9,27,15,30,10,Norwood,15.26
8730,2019,9,27,15,30,20,Norwood,16.1
8731,2019,9,27,15,30,30,Norwood,16.700001
8732,2019,9,27,15,30,40,Norwood,15.13
8733,2019,9,27,15,30,50,Norwood,15.39
8734,2019,9,27,15,30,60,Norwood,14.44
8735,2019,9,27,15,45,0,Norwood,15.79
8736,2019,9,27,15,45,10,Norwood,13.9
8737,2019,9,27,15,45,20,Norwood,12.64
8738,2019,9,27,15,45,30,Norwood,12.06
8739,2019,9,27,15,45,40,Norwood,11.11
8740,2019,9,27,15,45,50,Norwood,11.48
8741,2019,9,27,15,45,60,Norwood,11.68
8742,2019,9,27,15,60,0,Norwood,11.17
8743,2019,9,27,15,60,10,Norwood,11.6
8744,2019,9,27,15,60,20,Norwood,11.95
8745,2019,9,27,15,60,30,Norwood,11.73
8746,2019,9,27,15,60,40,Norwood,13.2
8747,2019,9,27,15,60,50,Norwood,14.8
8748,2019,9,27,15,60,60,Norwood,13.39
8749,2019,9,27,20,0,0,Norwood,14
8750,2019,9,27,20,0,10,Norwood,13.88
8751,2019,9,27,20,0,20,Norwood,14.44
8752,2019,9,27,20,0,30,Norwood,15.11
8753,2019,9,27,20,0,40,Norwood,14.4
8754,2019,9,27,20,0,50,Norwood,13.39
8755,2019,9,27,20,0,60,Norwood,13.95
8756,2019,9,27,20,15,0,Norwood,15.28
8757,2019,9,27,20,15,10,Norwood,15.77
8758,2019,9,27,20,15,20,Norwood,15.24
8759,2019,9,27,20,15,30,Norwood,13.6
8760,2019,9,27,20,15,40,Norwood,12.73
8761,2019,9,27,20,15,50,Norwood,12.02
8762,2019,9,27,20,15,60,Norwood,11.5
8763,2019,9,27,20,30,0,Norwood,12.99
8764,2019,9,27,20,30,10,Norwood,12.26
8765,2019,9,27,20,30,20,Norwood,12.33
8766,2019,9,27,20,30,30,Norwood,11.13
8767,2019,9,27,20,30,40,Norwood,11.3
8768,2019,9,27,20,30,50,Norwood,12.15
8769,2019,9,27,20,30,60,Norwood,10.77
8770,2019,9,27,20,45,0,Norwood,10.99
8771,2019,9,27,20,45,10,Norwood,10.44
8772,2019,9,27,20,45,20,Norwood,9.26
8773,2019,9,27,20,45,30,Norwood,11
8774,2019,9,27,20,45,40,Norwood,10.51
8775,2019,9,27,20,45,50,Norwood,10.84
8776,2019,9,27,20,45,60,Norwood,9.6
8777,2019,9,27,20,60,0,Norwood,9.8
8778,2019,9,27,20,60,10,Norwood,11.7
8779,2019,9,27,20,60,20,Norwood,12.6
8780,2019,9,27,20,60,30,Norwood,11.6
8781,2019,9,27,20,60,40,Norwood,10.73
8782,2019,9,27,20,60,50,Norwood,11.95
8783,2019,9,27,20,60,60,Norwood,10.1
8784,2019,9,27,25,0,0,Norwood,10.66
8785,2019,9,27,25,0,10,Norwood,11.79
8786,2019,9,27,25,0,20,Norwood,11.15
8787,2019,9,27,25,0,30,Norwood,10.44
8788,2019,9,27,25,0,40,Norwood,12.31
8789,2019,9,27,25,0,50,Norwood,12.35
8790,2019,9,27,25,0,60,Norwood,14.35
8791,2019,9,27,25,15,0,Norwood,16.309999
8792,2019,9,27,25,15,10,Norwood,17.73
8793,2019,9,27,25,15,20,Norwood,18.530001
8794,2019,9,27,25,15,30,Norwood,16.99
8795,2019,9,27,25,15,40,Norwood,16.82
8796,2019,9,27,25,15,50,Norwood,15.31
8797,2019,9,27,25,15,60,Norwood,13.68
8798,2019,9,27,25,30,0,Norwood,13.11
8799,2019,9,27,25,30,10,Norwood,13.42
8800,2019,9,27,25,30,20,Norwood,14.59
8801,2019,9,27,25,30,30,Norwood,13.77
8802,2019,9,27,25,30,40,Norwood,15.11
8803,2019,9,27,25,30,50,Norwood,15.51
8804,2019,9,27,25,30,60,Norwood,13.6
8805,2019,9,27,25,45,0,Norwood,15.51
8806,2019,9,27,25,45,10,Norwood,16.02
8807,2019,9,27,25,45,20,Norwood,15.22
8808,2019,9,27,25,45,30,Norwood,17
8809,2019,9,27,25,45,40,Norwood,16.459999
8810,2019,9,27,25,45,50,Norwood,18.24
8811,2019,9,27,25,45,60,Norwood,18.530001
8812,2019,9,27,25,60,0,Norwood,17.77
8813,2019,9,27,25,60,10,Norwood,19.73
8814,2019,9,27,25,60,20,Norwood,18.200001
8815,2019,9,27,25,60,30,Norwood,17.620001
8816,2019,9,27,25,60,40,Norwood,18
8817,2019,9,27,25,60,50,Norwood,18.77
8818,2019,9,27,25,60,60,Norwood,17.17
8819,2019,9,28,0,0,0,Norwood,17.08
8820,2019,9,28,0,0,10,Norwood,17.110001
8821,2019,9,28,0,0,20,Norwood,17.309999
8822,2019,9,28,0,0,30,Norwood,18.4
8823,2019,9,28,0,0,40,Norwood,19.709999
8824,2019,9,28,0,0,50,Norwood,20.799999
8825,2019,9,28,0,0,60,Norwood,21.73
8826,2019,9,28,0,15,0,Norwood,22.549999
8827,2019,9,28,0,15,10,Norwood,22.33
8828,2019,9,28,0,15,20,Norwood,20.93
8829,2019,9,28,0,15,30,Norwood,21.99
8830,2019,9,28,0,15,40,Norwood,23.48
8831,2019,9,28,0,15,50,Norwood,24.040001
8832,2019,9,28,0,15,60,Norwood,25.620001
8833,2019,9,28,0,30,0,Norwood,26.190001
8834,2019,9,28,0,30,10,Norwood,26.48
8835,2019,9,28,0,30,20,Norwood,28.1
8836,2019,9,28,0,30,30,Norwood,27.26
8837,2019,9,28,0,30,40,Norwood,28.26
8838,2019,9,28,0,30,50,Norwood,27.57
8839,2019,9,28,0,30,60,Norwood,26.48
8840,2019,9,28,0,45,0,Norwood,26.639999
8841,2019,9,28,0,45,10,Norwood,28.33
8842,2019,9,28,0,45,20,Norwood,29.35
8843,2019,9,28,0,45,30,Norwood,28.280001
8844,2019,9,28,0,45,40,Norwood,27.219999
8845,2019,9,28,0,45,50,Norwood,28.200001
8846,2019,9,28,0,45,60,Norwood,28.879999
8847,2019,9,28,0,60,0,Norwood,30.389999
8848,2019,9,28,0,60,10,Norwood,31.309999
8849,2019,9,28,0,60,20,Norwood,30.59
8850,2019,9,28,0,60,30,Norwood,30.1
8851,2019,9,28,0,60,40,Norwood,28.280001
8852,2019,9,28,0,60,50,Norwood,29.040001
8853,2019,9,28,0,60,60,Norwood,27.73
8854,2019,9,28,5,0,0,Norwood,28.5
8855,2019,9,28,5,0,10,Norwood,28.309999
8856,2019,9,28,5,0,20,Norwood,28.75
8857,2019,9,28,5,0,30,Norwood,28.4
8858,2019,9,28,5,0,40,Norwood,28.309999
8859,2019,9,28,5,0,50,Norwood,27.309999
8860,2019,9,28,5,0,60,Norwood,28.42
8861,2019,9,28,5,15,0,Norwood,30.24
8862,2019,9,28,5,15,10,Norwood,31.530001
8863,2019,9,28,5,15,20,Norwood,30.530001
8864,2019,9,28,5,15,30,Norwood,30.219999
8865,2019,9,28,5,15,40,Norwood,31.02
8866,2019,9,28,5,15,50,Norwood,30.879999
8867,2019,9,28,5,15,60,Norwood,31.75
8868,2019,9,28,5,30,0,Norwood,31.110001
8869,2019,9,28,5,30,10,Norwood,32.799999
8870,2019,9,28,5,30,20,Norwood,32.84
8871,2019,9,28,5,30,30,Norwood,32.389999
8872,2019,9,28,5,30,40,Norwood,32.73
8873,2019,9,28,5,30,50,Norwood,34.619999
8874,2019,9,28,5,30,60,Norwood,36.299999
8875,2019,9,28,5,45,0,Norwood,34.59
8876,2019,9,28,5,45,10,Norwood,34.389999
8877,2019,9,28,5,45,20,Norwood,35.73
8878,2019,9,28,5,45,30,Norwood,36.5
8879,2019,9,28,5,45,40,Norwood,35.080002
8880,2019,9,28,5,45,50,Norwood,35.990002
8881,2019,9,28,5,45,60,Norwood,37.099998
8882,2019,9,28,5,60,0,Norwood,36.84
8883,2019,9,28,5,60,10,Norwood,36.369999
8884,2019,9,28,5,60,20,Norwood,36.57
8885,2019,9,28,5,60,30,Norwood,36.73
8886,2019,9,28,5,60,40,Norwood,36.169998
8887,2019,9,28,5,60,50,Norwood,37.709999
8888,2019,9,28,5,60,60,Norwood,37.060001
8889,2019,9,28,10,0,0,Norwood,36.310001
8890,2019,9,28,10,0,10,Norwood,37.080002
8891,2019,9,28,10,0,20,Norwood,36.189999
8892,2019,9,28,10,0,30,Norwood,34.389999
8893,2019,9,28,10,0,40,Norwood,32.59
8894,2019,9,28,10,0,50,Norwood,33.900002
8895,2019,9,28,10,0,60,Norwood,34
8896,2019,9,28,10,15,0,Norwood,33.66
8897,2019,9,28,10,15,10,Norwood,35
8898,2019,9,28,10,15,20,Norwood,35.84
8899,2019,9,28,10,15,30,Norwood,37.279999
8900,2019,9,28,10,15,40,Norwood,36.75
8901,2019,9,28,10,15,50,Norwood,35.310001
8902,2019,9,28,10,15,60,Norwood,33.330002
8903,2019,9,28,10,30,0,Norwood,33.220001
8904,2019,9,28,10,30,10,Norwood,32.419998
8905,2019,9,28,10,30,20,Norwood,31.370001
8906,2019,9,28,10,30,30,Norwood,32.790001
8907,2019,9,28,10,30,40,Norwood,33.389999
8908,2019,9,28,10,30,50,Norwood,33.279999
8909,2019,9,28,10,30,60,Norwood,35.279999
8910,2019,9,28,10,45,0,Norwood,36.59
8911,2019,9,28,10,45,10,Norwood,34.990002
8912,2019,9,28,10,45,20,Norwood,36.700001
8913,2019,9,28,10,45,30,Norwood,37.950001
8914,2019,9,28,10,45,40,Norwood,37.990002
8915,2019,9,28,10,45,50,Norwood,37.02
8916,2019,9,28,10,45,60,Norwood,36.169998
8917,2019,9,28,10,60,0,Norwood,37.59
8918,2019,9,28,10,60,10,Norwood,38.639999
8919,2019,9,28,10,60,20,Norwood,39.220001
8920,2019,9,28,10,60,30,Norwood,38.110001
8921,2019,9,28,10,60,40,Norwood,37.91
8922,2019,9,28,10,60,50,Norwood,38.419998
8923,2019,9,28,10,60,60,Norwood,38.400002
8924,2019,9,28,15,0,0,Norwood,37.529999
8925,2019,9,28,15,0,10,Norwood,38.59
8926,2019,9,28,15,0,20,Norwood,38.150002
8927,2019,9,28,15,0,30,Norwood,37.400002
8928,2019,9,28,15,0,40,Norwood,38.57
8929,2019,9,28,15,0,50,Norwood,40.240002
8930,2019,9,28,15,0,60,Norwood,38.700001
8931,2019,9,28,15,15,0,Norwood,39.389999
8932,2019,9,28,15,15,10,Norwood,37.639999
8933,2019,9,28,15,15,20,Norwood,36.5
8934,2019,9,28,15,15,30,Norwood,37.880001
8935,2019,9,28,15,15,40,Norwood,37.75
8936,2019,9,28,15,15,50,Norwood,38.060001
8937,2019,9,28,15,15,60,Norwood,37.310001
8938,2019,9,28,15,30,0,Norwood,38.93
8939,2019,9,28,15,30,10,Norwood,37.549999
8940,2019,9,28,15,30,20,Norwood,38.349998
8941,2019,9,28,15,30,30,Norwood,38.200001
8942,2019,9,28,15,30,40,Norwood,38.099998
8943,2019,9,28,15,30,50,Norwood,38.75
8944,2019,9,28,15,30,60,Norwood,39.619999
8945,2019,9,28,15,45,0,Norwood,38.459999
8946,2019,9,28,15,45,10,Norwood,36.990002
8947,2019,9,28,15,45,20,Norwood,35.5
8948,2019,9,28,15,45,30,Norwood,37.200001
8949,2019,9,28,15,45,40,Norwood,39.200001
8950,2019,9,28,15,45,50,Norwood,37.549999
8951,2019,9,28,15,45,60,Norwood,37.549999
8952,2019,9,28,15,60,0,Norwood,38.200001
8953,2019,9,28,15,60,10,Norwood,36.349998
8954,2019,9,28,15,60,20,Norwood,35.599998
8955,2019,9,28,15,60,30,Norwood,34.200001
8956,2019,9,28,15,60,40,Norwood,32.66
8957,2019,9,28,15,60,50,Norwood,33.73
8958,2019,9,28,15,60,60,Norwood,33.299999
8959,2019,9,28,20,0,0,Norwood,34.91
8960,2019,9,28,20,0,10,Norwood,35.799999
8961,2019,9,28,20,0,20,Norwood,35.200001
8962,2019,9,28,20,0,30,Norwood,35.040001
8963,2019,9,28,20,0,40,Norwood,34.220001
8964,2019,9,28,20,0,50,Norwood,36.130001
8965,2019,9,28,20,0,60,Norwood,36.48
8966,2019,9,28,20,15,0,Norwood,36.259998
8967,2019,9,28,20,15,10,Norwood,34.91
8968,2019,9,28,20,15,20,Norwood,35.110001
8969,2019,9,28,20,15,30,Norwood,36.169998
8970,2019,9,28,20,15,40,Norwood,37
8971,2019,9,28,20,15,50,Norwood,35.080002
8972,2019,9,28,20,15,60,Norwood,35.240002
8973,2019,9,28,20,30,0,Norwood,36.549999
8974,2019,9,28,20,30,10,Norwood,37.529999
8975,2019,9,28,20,30,20,Norwood,39.529999
8976,2019,9,28,20,30,30,Norwood,37.990002
8977,2019,9,28,20,30,40,Norwood,39.400002
8978,2019,9,28,20,30,50,Norwood,38.599998
8979,2019,9,28,20,30,60,Norwood,37.279999
8980,2019,9,28,20,45,0,Norwood,36.790001
8981,2019,9,28,20,45,10,Norwood,35.099998
8982,2019,9,28,20,45,20,Norwood,33.259998
8983,2019,9,28,20,45,30,Norwood,34.880001
8984,2019,9,28,20,45,40,Norwood,36.099998
8985,2019,9,28,20,45,50,Norwood,35.099998
8986,2019,9,28,20,45,60,Norwood,36.169998
8987,2019,9,28,20,60,0,Norwood,35.130001
8988,2019,9,28,20,60,10,Norwood,35.619999
8989,2019,9,28,20,60,20,Norwood,35.389999
8990,2019,9,28,20,60,30,Norwood,37.080002
8991,2019,9,28,20,60,40,Norwood,36.150002
8992,2019,9,28,20,60,50,Norwood,35.84
8993,2019,9,28,20,60,60,Norwood,34.66
8994,2019,9,28,25,0,0,Norwood,33.060001
8995,2019,9,28,25,0,10,Norwood,33.599998
8996,2019,9,28,25,0,20,Norwood,32.599998
8997,2019,9,28,25,0,30,Norwood,31.950001
8998,2019,9,28,25,0,40,Norwood,31.6
8999,2019,9,28,25,0,50,Norwood,29.66
9000,2019,9,28,25,0,60,Norwood,29.389999
9001,2019,9,28,25,15,0,Norwood,29.02
9002,2019,9,28,25,15,10,Norwood,28.42
9003,2019,9,28,25,15,20,Norwood,27
9004,2019,9,28,25,15,30,Norwood,28.299999
9005,2019,9,28,25,15,40,Norwood,26.4
9006,2019,9,28,25,15,50,Norwood,27.17
9007,2019,9,28,25,15,60,Norwood,25.42
9008,2019,9,28,25,30,0,Norwood,26.389999
9009,2019,9,28,25,30,10,Norwood,26.299999
9010,2019,9,28,25,30,20,Norwood,26.190001
9011,2019,9,28,25,30,30,Norwood,26.68
9012,2019,9,28,25,30,40,Norwood,26
9013,2019,9,28,25,30,50,Norwood,27.42
9014,2019,9,28,25,30,60,Norwood,27.59
9015,2019,9,28,25,45,0,Norwood,27.51
9016,2019,9,28,25,45,10,Norwood,26.02
9017,2019,9,28,25,45,20,Norwood,26.440001
9018,2019,9,28,25,45,30,Norwood,26.129999
9019,2019,9,28,25,45,40,Norwood,25.15
9020,2019,9,28,25,45,50,Norwood,26.709999
9021,2019,9,28,25,45,60,Norwood,25.02
9022,2019,9,28,25,60,0,Norwood,25.309999
9023,2019,9,28,25,60,10,Norwood,25.879999
9024,2019,9,28,25,60,20,Norwood,24.26
9025,2019,9,28,25,60,30,Norwood,25.860001
9026,2019,9,28,25,60,40,Norwood,24.700001
9027,2019,9,28,25,60,50,Norwood,26.299999
9028,2019,9,28,25,60,60,Norwood,27.08
9029,2019,9,29,0,0,0,Norwood,26.700001
9030,2019,9,29,0,0,10,Norwood,24.950001
9031,2019,9,29,0,0,20,Norwood,24.26
9032,2019,9,29,0,0,30,Norwood,23.1
9033,2019,9,29,0,0,40,Norwood,21.5
9034,2019,9,29,0,0,50,Norwood,23.26
9035,2019,9,29,0,0,60,Norwood,22.24
9036,2019,9,29,0,15,0,Norwood,24.129999
9037,2019,9,29,0,15,10,Norwood,22.48
9038,2019,9,29,0,15,20,Norwood,23.51
9039,2019,9,29,0,15,30,Norwood,22.02
9040,2019,9,29,0,15,40,Norwood,22.389999
9041,2019,9,29,0,15,50,Norwood,21.219999
9042,2019,9,29,0,15,60,Norwood,20.639999
9043,2019,9,29,0,30,0,Norwood,20.15
9044,2019,9,29,0,30,10,Norwood,22.059999
9045,2019,9,29,0,30,20,Norwood,20.66
9046,2019,9,29,0,30,30,Norwood,21.110001
9047,2019,9,29,0,30,40,Norwood,20.549999
9048,2019,9,29,0,30,50,Norwood,22.299999
9049,2019,9,29,0,30,60,Norwood,22.040001
9050,2019,9,29,0,45,0,Norwood,21.48
9051,2019,9,29,0,45,10,Norwood,23
9052,2019,9,29,0,45,20,Norwood,24.309999
9053,2019,9,29,0,45,30,Norwood,25.59
9054,2019,9,29,0,45,40,Norwood,24.84
9055,2019,9,29,0,45,50,Norwood,23.66
9056,2019,9,29,0,45,60,Norwood,25.389999
9057,2019,9,29,0,60,0,Norwood,27.389999
9058,2019,9,29,0,60,10,Norwood,28.02
9059,2019,9,29,0,60,20,Norwood,27.66
9060,2019,9,29,0,60,30,Norwood,28.77
9061,2019,9,29,0,60,40,Norwood,28.17
9062,2019,9,29,0,60,50,Norwood,29.6
9063,2019,9,29,0,60,60,Norwood,28.51
9064,2019,9,29,5,0,0,Norwood,27.879999
9065,2019,9,29,5,0,10,Norwood,28.190001
9066,2019,9,29,5,0,20,Norwood,28.24
9067,2019,9,29,5,0,30,Norwood,26.77
9068,2019,9,29,5,0,40,Norwood,25.77
9069,2019,9,29,5,0,50,Norwood,25.91
9070,2019,9,29,5,0,60,Norwood,27.370001
9071,2019,9,29,5,15,0,Norwood,27.059999
9072,2019,9,29,5,15,10,Norwood,27.639999
9073,2019,9,29,5,15,20,Norwood,27.059999
9074,2019,9,29,5,15,30,Norwood,28.24
9075,2019,9,29,5,15,40,Norwood,27.73
9076,2019,9,29,5,15,50,Norwood,26.639999
9077,2019,9,29,5,15,60,Norwood,26
9078,2019,9,29,5,30,0,Norwood,27.280001
9079,2019,9,29,5,30,10,Norwood,28.75
9080,2019,9,29,5,30,20,Norwood,29.17
9081,2019,9,29,5,30,30,Norwood,28.51
9082,2019,9,29,5,30,40,Norwood,30.040001
9083,2019,9,29,5,30,50,Norwood,29.35
9084,2019,9,29,5,30,60,Norwood,31.059999
9085,2019,9,29,5,45,0,Norwood,32.950001
9086,2019,9,29,5,45,10,Norwood,32.639999
9087,2019,9,29,5,45,20,Norwood,33.860001
9088,2019,9,29,5,45,30,Norwood,33.880001
9089,2019,9,29,5,45,40,Norwood,33
9090,2019,9,29,5,45,50,Norwood,34.970001
9091,2019,9,29,5,45,60,Norwood,36.790001
9092,2019,9,29,5,60,0,Norwood,35.459999
9093,2019,9,29,5,60,10,Norwood,35.110001
9094,2019,9,29,5,60,20,Norwood,34.349998
9095,2019,9,29,5,60,30,Norwood,32.700001
9096,2019,9,29,5,60,40,Norwood,31.299999
9097,2019,9,29,5,60,50,Norwood,32.240002
9098,2019,9,29,5,60,60,Norwood,32.400002
9099,2019,9,29,10,0,0,Norwood,31.91
9100,2019,9,29,10,0,10,Norwood,30.530001
9101,2019,9,29,10,0,20,Norwood,32.419998
9102,2019,9,29,10,0,30,Norwood,34.060001
9103,2019,9,29,10,0,40,Norwood,32.240002
9104,2019,9,29,10,0,50,Norwood,33.549999
9105,2019,9,29,10,0,60,Norwood,34.150002
9106,2019,9,29,10,15,0,Norwood,34.130001
9107,2019,9,29,10,15,10,Norwood,32.419998
9108,2019,9,29,10,15,20,Norwood,31.219999
9109,2019,9,29,10,15,30,Norwood,32.509998
9110,2019,9,29,10,15,40,Norwood,34.310001
9111,2019,9,29,10,15,50,Norwood,33.200001
9112,2019,9,29,10,15,60,Norwood,32.080002
9113,2019,9,29,10,30,0,Norwood,32.400002
9114,2019,9,29,10,30,10,Norwood,32.48
9115,2019,9,29,10,30,20,Norwood,33.369999
9116,2019,9,29,10,30,30,Norwood,33.91
9117,2019,9,29,10,30,40,Norwood,34.799999
9118,2019,9,29,10,30,50,Norwood,33.57
9119,2019,9,29,10,30,60,Norwood,33.82
9120,2019,9,29,10,45,0,Norwood,34.57
9121,2019,9,29,10,45,10,Norwood,32.790001
9122,2019,9,29,10,45,20,Norwood,31.48
9123,2019,9,29,10,45,30,Norwood,31.4
9124,2019,9,29,10,45,40,Norwood,29.709999
9125,2019,9,29,10,45,50,Norwood,29
9126,2019,9,29,10,45,60,Norwood,28.1
9127,2019,9,29,10,60,0,Norwood,27.66
9128,2019,9,29,10,60,10,Norwood,28.57
9129,2019,9,29,10,60,20,Norwood,27.35
9130,2019,9,29,10,60,30,Norwood,28.91
9131,2019,9,29,10,60,40,Norwood,27.200001
9132,2019,9,29,10,60,50,Norwood,25.799999
9133,2019,9,29,10,60,60,Norwood,26.91
9134,2019,9,29,15,0,0,Norwood,26.15
9135,2019,9,29,15,0,10,Norwood,24.799999
9136,2019,9,29,15,0,20,Norwood,22.91
9137,2019,9,29,15,0,30,Norwood,22.15
9138,2019,9,29,15,0,40,Norwood,22.99
9139,2019,9,29,15,0,50,Norwood,24.879999
9140,2019,9,29,15,0,60,Norwood,24.969999
9141,2019,9,29,15,15,0,Norwood,26.299999
9142,2019,9,29,15,15,10,Norwood,26.879999
9143,2019,9,29,15,15,20,Norwood,25.4
9144,2019,9,29,15,15,30,Norwood,23.51
9145,2019,9,29,15,15,40,Norwood,23.48
9146,2019,9,29,15,15,50,Norwood,22.530001
9147,2019,9,29,15,15,60,Norwood,24.389999
9148,2019,9,29,15,30,0,Norwood,23.24
9149,2019,9,29,15,30,10,Norwood,24.200001
9150,2019,9,29,15,30,20,Norwood,25.33
9151,2019,9,29,15,30,30,Norwood,25.73
9152,2019,9,29,15,30,40,Norwood,27.1
9153,2019,9,29,15,30,50,Norwood,28.42
9154,2019,9,29,15,30,60,Norwood,28.549999
9155,2019,9,29,15,45,0,Norwood,28.530001
9156,2019,9,29,15,45,10,Norwood,28.440001
9157,2019,9,29,15,45,20,Norwood,29.790001
9158,2019,9,29,15,45,30,Norwood,28.9
9159,2019,9,29,15,45,40,Norwood,28.51
9160,2019,9,29,15,45,50,Norwood,28.200001
9161,2019,9,29,15,45,60,Norwood,26.35
9162,2019,9,29,15,60,0,Norwood,26.02
9163,2019,9,29,15,60,10,Norwood,24.370001
9164,2019,9,29,15,60,20,Norwood,23.73
9165,2019,9,29,15,60,30,Norwood,23.99
9166,2019,9,29,15,60,40,Norwood,25.969999
9167,2019,9,29,15,60,50,Norwood,27.42
